sample	GCF_000350225.1_ASM35022v2_genomic	moss_0.001_1	moss_0.001_2	moss_0.001_4	moss_0.001_8	moss_0.003_1	moss_0.003_2	moss_0.003_4	moss_0.003_8	moss_0.005_1	moss_0.005_2	moss_0.005_4	moss_0.005_8	moss_0.007_1	moss_0.007_2	moss_0.007_4	moss_0.007_8	moss_0.01_1	moss_0.01_2	moss_0.01_4	moss_0.01_8	moss_0.1_1	moss_0.1_2	moss_0.1_4	moss_0.1_8	moss_0.2_1	moss_0.2_2	moss_0.2_4	moss_0.2_8	moss_genome_1	moss_genome_2	moss_genome_4	moss_genome_8
moss_0.005_2	0.0035733946781516313	0.003355918371471081	0.0030654237856903737	0.004098376191696512	0.003762319987893171	0.005460158612157617	0.0052867515777816326	0.0059003034697534	0.005729804513603469	0.0	0.0	0.0	0.0	0.009273467807081725	0.009049003799203838	0.009723960288694483	0.009578637733050293	0.01207858393599984	0.012044349468439118	0.012725251944837066	0.012632611854028345	0.09678108759103358	0.09665403985211996	0.09578820758752853	0.09444189128230032	0.19781415530576257	0.19314098599671267	0.19019956034360097	0.18610490954817802	0.0024566569363134107	0.002007165488832894	0.0029284393993908244	0.0026973172428085873
moss_0.005_4	0.0038867598472420717	0.005280793517025988	0.0042732548760933305	0.0050377519979684865	0.004950926582406008	0.0070398445269310595	0.006234122572303638	0.006878949862696554	0.0069221075454252426	0.0	0.0	0.0	0.0	0.011071794629569854	0.010109917954424789	0.010866295176070741	0.010880353100110263	0.013838912809881296	0.013157561970579613	0.013768041973778601	0.013756946676066204	0.10091460580503914	0.10015571167534419	0.09820756896527863	0.09695108322738112	0.20216052170275858	0.19665693559253034	0.19423161528771518	0.18997726943560467	0.004247515786331679	0.0031678057269612582	0.00397182956984571	0.004026827028991311
moss_0.005_8	0.00330499696621117	0.00576591701826762	0.004640898638143037	0.005677541310936831	0.005983866299894147	0.007896589302199128	0.00657162397716408	0.00751910948927097	0.007769819742558344	0.0	0.0	0.0	0.0	0.011917806203251972	0.010490476958469875	0.011381917610034405	0.0116883695790546	0.01449059824100189	0.013791374908883677	0.014341727593770861	0.014610704184573107	0.10390257607296557	0.10218865744296027	0.09928956914940226	0.09747313996089782	0.2093230053361033	0.19845297016038244	0.19645132961770564	0.19208076342227295	0.00464257305029523	0.003455871805635458	0.004450181430824042	0.004971551070724924
moss_0.007_1	0.0070551035024606435	0.004501415004848274	0.006050926786202785	0.007193278019415816	0.0069923860089324144	0.006643172382716095	0.008098798498265633	0.00924580272911297	0.008905496882093474	0.00864358350624831	0.009540472385748545	0.010991164135575722	0.010866469197426402	0.0	0.0	0.0	0.0	0.013503992522024387	0.014184811775044704	0.01546187065864036	0.015428816751511074	0.09585569958355546	0.0947157536241419	0.09467241684669564	0.09348347064933074	0.19484352320381518	0.19174271265844095	0.19129925307933934	0.19000608239358974	0.0037468372059377233	0.00456684730433952	0.006130516444693499	0.006132724941049186
moss_0.007_2	0.00570520850326284	0.005583972982703015	0.005124282941346123	0.006089946967250919	0.0055559674778369855	0.007351592079635861	0.0072012410063787575	0.007905792747539811	0.007542976300943296	0.009344617219004724	0.009023225706863187	0.009783960785896306	0.009415025120467385	0.0	0.0	0.0	0.0	0.013779953942982684	0.013864515975562989	0.014648516413481924	0.01442358343672754	0.09704558665829392	0.09692363245110429	0.0954754894644984	0.094567203041559	0.1978141387700416	0.1922426777901407	0.19248612163387302	0.18665210988590972	0.004475738373713515	0.003990616345025704	0.005009723099924221	0.004702807225119029
moss_0.007_4	0.005872032301344843	0.007195920331444739	0.006191524724248976	0.006987840847250415	0.006675338765228755	0.009064968093174471	0.008156943147352413	0.00886414701381914	0.008702216414348509	0.011239403980170353	0.00999015030005261	0.01083663365722163	0.01067808378973577	0.0	0.0	0.0	0.0	0.015602215207273194	0.01498720916808038	0.015553334615848943	0.015427807155477329	0.10056245122673178	0.09981324504995612	0.09832191982345996	0.09684886630515889	0.2039784537009771	0.19572156094452733	0.19507663531264904	0.1876144290565262	0.006038956902581099	0.0049852510533026	0.0058870217008516875	0.005831283166889654
moss_0.007_8	0.005403607361208633	0.008203616601231305	0.006724681386872582	0.007659782136809999	0.007696865318752747	0.009906443817420667	0.00868766480455058	0.009522014376011495	0.00971916093662898	0.012132170319885232	0.010595332664022034	0.01152856930749593	0.011657344035825886	0.0	0.0	0.0	0.0	0.016619056951353732	0.015672201929605317	0.016182912063412488	0.01637905904253998	0.10343794964540606	0.10201044498991715	0.09936887166153303	0.09842338584648366	0.2066839830134091	0.19885815306277158	0.1977539298790246	0.19209880634280763	0.007050043006845709	0.005529927078945357	0.006686161624011638	0.006911406555014836
moss_0.01_1	0.01003058991974919	0.007361787643324987	0.00855884460696345	0.010023947654435759	0.009536852923063206	0.00936545669770224	0.01083858579828501	0.01195174312584711	0.011486669922609372	0.011571283295587395	0.012382379406693648	0.013723008630792694	0.013210578763576526	0.013440333479039302	0.014176080880294442	0.01555599412572124	0.015290823731363201	0.0	0.0	0.0	0.0	0.09532343510340714	0.09492059822424317	0.09512398299393969	0.09395620988700774	0.19389051298137552	0.1930125356114128	0.19398737797326907	0.18941116179543777	0.006961937365419292	0.007461794862280257	0.00904565125903111	0.008590561246614009
moss_0.01_2	0.0088331733089758	0.008371656770451253	0.008031279633389007	0.009024935288022843	0.008456589305564048	0.01010109093002901	0.010150726559367045	0.010791329223338399	0.010420553652942604	0.012114178043197279	0.011967560244144804	0.012723664223593703	0.012404665215012559	0.013677290061098179	0.013814956496701336	0.01455961895631855	0.014197501810255761	0.0	0.0	0.0	0.0	0.09804531447239212	0.09720212243957249	0.09622150795600516	0.09550860890681132	0.19762782490272873	0.19297580022681526	0.19340491123422568	0.18710800660336505	0.007505806722653328	0.007196102395425675	0.007992919696845738	0.007550763539448125
moss_0.01_4	0.008806305198100273	0.009824430687323952	0.009051561713711043	0.00988724392445295	0.009533873986437097	0.011502665481744702	0.011078958188174637	0.011727566390323256	0.01153587491109855	0.013705233902692146	0.012986980960209595	0.013681992204060979	0.013435312650324964	0.015375152518513246	0.014966414561793819	0.01549813448359783	0.015226257593404695	0.0	0.0	0.0	0.0	0.10122204683124235	0.1000528091298901	0.0987950083287654	0.0976080380951321	0.20442054618896052	0.19458403949974576	0.19319743487986948	0.1878488640124046	0.009112754606527107	0.008046374484733136	0.008740414363037042	0.008686605555048927
moss_0.01_8	0.008344206203239442	0.010791522488119312	0.00984112376568744	0.01069092535040725	0.010688067717953895	0.012505824410924942	0.01178511945189293	0.012497098975634368	0.012613348289740856	0.014928307628657298	0.013824918780237812	0.01449033480079157	0.014523357185497516	0.01658132850571138	0.015780580384960732	0.016274693044783517	0.0163242471629213	0.0	0.0	0.0	0.0	0.10485678124498984	0.10269522427879757	0.10010671497040098	0.09843633300473874	0.2065759161519331	0.2025962756570352	0.19628135694346496	0.19281491015922606	0.010077955041852622	0.008866774953440616	0.009600196262933508	0.00977385115784683
moss_0.1_1	0.09713225592750886	0.09171108880999208	0.09419822767670602	0.0947878454529794	0.09301023039459616	0.09122986110815019	0.0938621891036498	0.0962034703947671	0.09428143838594	0.09216998810795819	0.09526940916798206	0.09695176251044983	0.0950424985343303	0.09313640781893641	0.09571457853438689	0.09683606046147399	0.09484759790809477	0.09297642408542764	0.0969387376738303	0.09774570924941692	0.09643873912437871	0.0	0.0	0.0	0.0	0.21949279722746123	0.21801620994853363	0.21649685171604485	0.2134866417871883	0.09067909724290668	0.09363788490386638	0.09450320586124553	0.09227926736948397
moss_0.1_2	0.0939954048249604	0.09084653788007356	0.09253682321620973	0.09339659455000937	0.0912337358429856	0.09073463765318468	0.09274019603186598	0.09439196712044527	0.09280970031341755	0.09136964709670031	0.09467824314243117	0.0961967957039637	0.09414583611498134	0.09155840292236683	0.09510840528237192	0.09605164164815497	0.09417285099784188	0.09206195302054428	0.09561053095930282	0.09653227238777355	0.09506560367196307	0.0	0.0	0.0	0.0	0.2370018848293814	0.22807132934284507	0.22918052832168354	0.22161049931696664	0.08908728147604848	0.09239959018130206	0.09305724830363471	0.09091172138170897
moss_0.1_4	0.09221393244990098	0.09195271055075412	0.09341943596637176	0.09369682375007742	0.09162601810154898	0.09205493946833396	0.09405294838801774	0.09475049866113729	0.09367681942539677	0.09300091473328241	0.0955599349878215	0.0962175024611816	0.09386908995585362	0.0933943213423748	0.0953932346686304	0.09648800066854457	0.09410480607679805	0.09414459971460623	0.09635568863190398	0.0971730115322524	0.09502534700812773	0.0	0.0	0.0	0.0	0.23277632975975307	0.2338822108831015	0.22629172792127838	0.22645942127027727	0.09075611917221431	0.09324583756833789	0.09396647820440789	0.09128132250371906
moss_0.1_8	0.09085868546834631	0.09535043112903066	0.096276517222537	0.09601249774992132	0.09399888749607067	0.0948908308603829	0.09660138056018262	0.09669060230842233	0.09587977616907431	0.09580537508222023	0.09789037096452165	0.0983501980099232	0.09554808960910846	0.09621124586046453	0.09817836319790146	0.09839988482579037	0.0966308877718817	0.09704650221038363	0.0993787440089723	0.0993825019886682	0.0968342916704412	0.0	0.0	0.0	0.0	0.2372767335061719	0.23067860339470297	0.23051605892335883	0.22188612441621472	0.09381237508747377	0.09550428772234652	0.096139511653001	0.09376593552866178
moss_0.2_1	0.19169495968322978	0.18637545992451893	0.1926028753622601	0.19506378580508166	0.18652256798822625	0.1898037723411982	0.19459480814725852	0.1907710236608094	0.1878964415637325	0.19071225882510767	0.19204429338605317	0.19207235606567058	0.19260085697215842	0.18876255231553957	0.19234466616384016	0.19410100354718676	0.1903743880943414	0.18849373745193196	0.19258016839936376	0.1949242939874663	0.19063940557421133	0.2189854199322744	0.23435615343202948	0.22538309034422208	0.22306957460830223	0.0	0.0	0.0	0.0	0.18807238309022364	0.18724120991958446	0.1918440097339087	0.1856399309944325
moss_0.2_2	0.1887676171293026	0.18752844742619704	0.1923769285300579	0.18858444885445402	0.18256169766121047	0.1859858092799643	0.18944616749764903	0.18787567351259485	0.1882174260799769	0.1858256132536489	0.1896817741919472	0.18926593710305784	0.1853177396282104	0.1880029937679264	0.18906261797895943	0.1886117063952496	0.18595625324571136	0.18988108687528046	0.19016189098984973	0.18785731555620938	0.18988791345357575	0.21989963275023056	0.22807202678254299	0.22919859814166654	0.21991109144379212	0.0	0.0	0.0	0.0	0.1886292885447754	0.18719634323974088	0.18914098696513487	0.18679593972906436
moss_0.2_4	0.18865448808676286	0.1933564504881308	0.19436422885153	0.1924734884617882	0.18465132149506439	0.1938418878254447	0.19422659279614662	0.18900617268289366	0.18954960475946184	0.19156572250704046	0.19092317814886697	0.19115658296835736	0.18808999221093897	0.191965593657225	0.19348109431459296	0.19222899549939085	0.18958797304465266	0.19529367719490956	0.1947580600313547	0.19068358056508883	0.1884377176829352	0.2230625984214467	0.23379635409383467	0.22623036693761067	0.22467387843411532	0.0	0.0	0.0	0.0	0.19459307489111483	0.19038048421167486	0.19217554807602638	0.18703522847506987
moss_0.2_8	0.1845115821367608	0.19753240482410225	0.19797189016186958	0.1927176439515148	0.18654174735312934	0.19283059670084304	0.19584849168212853	0.19049769167699881	0.18820934419579544	0.19623893964434186	0.19248645598492548	0.19230248939646416	0.18921003330187114	0.19676792340822533	0.19329992456066294	0.1901468588110972	0.18943637504980826	0.19677974090078107	0.19411835384759166	0.19069342515745216	0.19042416819747726	0.22672547264849463	0.23234348270137553	0.23218847203550513	0.22181784094712453	0.0	0.0	0.0	0.0	0.19698940451981936	0.19355751351658596	0.19121594647749018	0.1866654044427964
moss_genome_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0005005370399545911	0.0019995369431462886	0.002048385632002708	0.0015902582159879612	0.002544820352159252	0.004211399325796463	0.004198979725341399	0.0037869301101213764	0.004653715626972915	0.006026174269762195	0.006450704715562545	0.007068180838434565	0.007839762500772741	0.009173211801746614	0.009344725291739405	0.0939001302209949	0.09269714316691781	0.09252961191936362	0.09171317468550806	0.19527523956187182	0.1933973603576849	0.1948648777570352	0.1912469857862985	0.0	0.0	0.0	0.0
moss_genome_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008348987166660083	0.000998175676286743	0.0025215996732551715	0.002029160936525831	0.003081176507334199	0.00309751585658674	0.004499420216694298	0.0040450795585155195	0.004874459336194834	0.005000436146427451	0.007374726059925933	0.007317092061054879	0.007923154812454095	0.008111744658091426	0.09571918940921247	0.09486802012669432	0.0939708717255734	0.09262948993160512	0.1938401265586624	0.1914994870475547	0.19045850214086898	0.18794871691148535	0.0	0.0	0.0	0.0
moss_genome_4	0.0	0.0	0.0	0.0	0.0	0.0018893836675875529	0.0009093762703441537	0.0017144331833904474	0.0020316414859214284	0.004327876072022332	0.003076747315503641	0.004010269519031279	0.004202424695205668	0.006298709180334246	0.005262946603483	0.005959875420324164	0.006344923498185673	0.009293384209740428	0.008395398230569581	0.008878764748878299	0.0091650963451201	0.09901147425750226	0.09747216220462766	0.09642778752425069	0.0952408158439113	0.2028662291736786	0.19735543916203754	0.1959909128493142	0.1895899591477706	0.0	0.0	0.0	0.0
moss_genome_8	0.0	0.0	0.0	0.0	0.0008528746810673319	0.0020860568920480333	0.0008143698049038755	0.0021531488242989096	0.002975322394820479	0.004492783284325141	0.0030927015649832366	0.004352842660802115	0.005017043687402884	0.006933482084329518	0.00537733860671521	0.006309936679491804	0.006992932768478218	0.009699260497633533	0.008603284933066096	0.009408574731206959	0.009921432762872974	0.10167048172331414	0.09938030439269593	0.09712467855781064	0.09612707908692353	0.20292873055747185	0.2008192713318831	0.19609872163715833	0.19018391035359536	0.0	0.0	0.0	0.0
