sample	GCA_011800805.1_ASM1180080v1_genomic	leech_0.001_1	leech_0.001_2	leech_0.001_4	leech_0.001_8	leech_0.003_1	leech_0.003_2	leech_0.003_4	leech_0.003_8	leech_0.005_1	leech_0.005_2	leech_0.005_4	leech_0.005_8	leech_0.007_1	leech_0.007_2	leech_0.007_4	leech_0.007_8	leech_0.01_1	leech_0.01_2	leech_0.01_4	leech_0.01_8	leech_0.1_1	leech_0.1_2	leech_0.1_4	leech_0.1_8	leech_0.2_1	leech_0.2_2	leech_0.2_4	leech_0.2_8	leech_genome_1	leech_genome_2	leech_genome_4	leech_genome_8
leech_0.005_2	0.004875493591541693	0.005982606438283525	0.005475802352276779	0.0055450763329253925	0.0052229298863682265	0.007485413568831102	0.007633397922147367	0.007365771509114241	0.007261264199848724	0.0	0.0	0.0	0.0	0.011470367015809209	0.011569130788866207	0.011420567575872101	0.011095583070369636	0.014712272913934059	0.014427300044957679	0.014393054383237359	0.01415257022601045	0.10275815346983617	0.1019972778483131	0.10087369548952616	0.09984109564838006	0.19193433383176703	0.19653360687996704	0.19287349234290369	0.18723048269392142	0.004913704532984879	0.004496552110365786	0.004497700603284337	0.004245520190721531
leech_0.005_4	0.004899918267141606	0.006116109740740475	0.005567058365003876	0.0055676841589029176	0.0054429409741880265	0.007578424340248588	0.007547985432123648	0.007373060139769607	0.007325304190893991	0.0	0.0	0.0	0.0	0.011620227358265005	0.011547213248308147	0.011446262127490196	0.011186849245698577	0.014604331049403625	0.014390019187320382	0.0143116931478584	0.01430337937197605	0.1037834591650842	0.10325647202288654	0.10169797325234506	0.10016520381046819	0.19020081611256248	0.19506628395435127	0.1930867098928506	0.18771565412829339	0.004868817529901788	0.004610927986485521	0.004555358098139689	0.0044230823840409935
leech_0.005_8	0.004775757500244338	0.0060893739792103945	0.005474460487261117	0.0055817943082290015	0.0053407031296558985	0.007654259998716689	0.007520981487704354	0.00730677342621486	0.007328274597771849	0.0	0.0	0.0	0.0	0.011596421731191756	0.01152693449318093	0.011382449265478033	0.011174924133336537	0.0146702642978932	0.014377601788276725	0.0143223997036021	0.014250605252734538	0.1037720275620216	0.10231306764739984	0.10066984065140167	0.09935714573386191	0.19195718821805868	0.19576117200398646	0.19333003202712823	0.18962472876885964	0.004751921183438863	0.00449554097009303	0.004505303656374722	0.004359848661122964
leech_0.007_1	0.007235341993824508	0.007893904629370537	0.007735296855812397	0.007910669250022038	0.007623579946285761	0.009776242808556018	0.009819273743248305	0.009668536093746011	0.009608869151892702	0.012071424932730172	0.011577156599465063	0.011731164574917527	0.011588467333255666	0.0	0.0	0.0	0.0	0.016741414211873286	0.016718036432296204	0.016774613677815152	0.01656906080058418	0.10400739251584085	0.1035033622761038	0.1024450038867405	0.10107806796203368	0.19058342177121	0.1915401863941833	0.19170538813167284	0.18351102532518307	0.007070418281781018	0.006912855697607303	0.006720246463864249	0.006674789207319632
leech_0.007_2	0.0069502957057188935	0.007942145654886679	0.007527296253729569	0.007592585997147996	0.007427464686854394	0.009637486747233834	0.009625863901906855	0.0093774391633526	0.00945777751857956	0.01196738796179686	0.01156931087554262	0.011564285104699522	0.011454109642451053	0.0	0.0	0.0	0.0	0.016578816783843344	0.01627918453747412	0.016254694648076544	0.016153170378877348	0.10542796700679229	0.10395125765747688	0.10262821738296107	0.1015430441242583	0.1967380453718669	0.1980158118976082	0.19619301311875695	0.1890457518041792	0.006772394893980281	0.006604660367307437	0.006491908611416996	0.0064559663882260455
leech_0.007_4	0.0068140106944203195	0.008005077198197149	0.007438573833538549	0.0075204498084127875	0.007325800260863669	0.00974233413312246	0.009458052202833123	0.009366170837802204	0.00927303817913562	0.011700614587223665	0.011403131538983311	0.011445639841004227	0.011309421595157795	0.0	0.0	0.0	0.0	0.01665360701691787	0.01638383026600738	0.016281584997574053	0.016167291045307484	0.1054906532586794	0.10415997218069364	0.10322768188306977	0.1018900232307021	0.19231274176344212	0.19571912398631602	0.19307681403029986	0.18997605760845543	0.006789753887092339	0.006537203501957248	0.006459224786180276	0.006308143789394935
leech_0.007_8	0.006621428974968129	0.007877700771259249	0.00728251819277408	0.007321918055389448	0.007207673169042866	0.00965302969158142	0.00940599689152401	0.009130622009575824	0.009128039490063276	0.011500361400653282	0.011165776036641097	0.011257893348119816	0.011174380814265385	0.0	0.0	0.0	0.0	0.016545107774349987	0.016113357435287343	0.016044388127101433	0.01598554195602872	0.10454073726123947	0.1034538587907368	0.10234416156522247	0.100916008196096	0.19273264661666567	0.19498176943485726	0.1932885848459015	0.1914751088331818	0.006639265276538292	0.006415249851947433	0.006249340756886942	0.006130008626860387
leech_0.01_1	0.010293089011030933	0.011173490098895648	0.010934127210806525	0.010871984860147487	0.010716234537562732	0.012724874470418323	0.012748306151878453	0.012724785148890805	0.012622903141083438	0.014927332630821945	0.014846800735267056	0.014742306790846869	0.014659216402580718	0.016738539829335337	0.016729294393399007	0.01681204912466322	0.0165345708251105	0.0	0.0	0.0	0.0	0.10560174432156484	0.10538359250554133	0.10412013139630771	0.10362227470046347	0.1978440948381176	0.19810458887728	0.19753193861521223	0.1862833421062843	0.010016262255880962	0.009870263414130822	0.009932357452242248	0.009790555177078867
leech_0.01_2	0.009890842943545648	0.010729594130891675	0.010509762826422782	0.010546605442034855	0.010295650972901886	0.012565104703481014	0.012553539391813917	0.012405467511105992	0.012293700508115622	0.014401324389091922	0.014426492682904952	0.01441079860307002	0.01428693352397001	0.016563915578096514	0.016278044849615734	0.01640862534504444	0.016013340369613795	0.0	0.0	0.0	0.0	0.10839005328265887	0.10698507063570457	0.1060577941658019	0.10560789318789704	0.19757284680684778	0.20039666432630862	0.19838082190028225	0.1916702271182702	0.009673354862152355	0.009604464895929922	0.009547410661359328	0.009319520047296144
leech_0.01_4	0.009907902139280306	0.010772506293034822	0.010507546762790676	0.010499886995078964	0.010211014324601439	0.01265560988588562	0.012506205897402096	0.012305450432979407	0.012213346365605705	0.014553088024107373	0.014370383295036605	0.014310677546891745	0.014230948951569497	0.016613980600100577	0.016228832119787758	0.016281306667119088	0.015943124359904325	0.0	0.0	0.0	0.0	0.10725219299310623	0.1056886135341273	0.10476504627669991	0.10265996744812003	0.19709895072119904	0.19928650617643187	0.1996556455980471	0.1930565070017006	0.009697519793713852	0.009554139988617398	0.009474132332367421	0.009196451196782378
leech_0.01_8	0.009720118345007448	0.010819450819739467	0.010403928391726202	0.010507292112707891	0.01031693560341036	0.012430813156498355	0.012407668212748583	0.012260087116879028	0.012170096962658446	0.014420414038310979	0.014239532905835225	0.014392563224846224	0.014249035139486374	0.016574656795524393	0.016251483564042275	0.016268609558019585	0.015984556202860274	0.0	0.0	0.0	0.0	0.1070480309504737	0.10569634561191059	0.10386190061828426	0.10259939221149028	0.1993011305946711	0.1996482277191789	0.1966221320621192	0.19144130450508898	0.009668189063994031	0.009556059103602115	0.009452437242095074	0.009334956233398244
leech_0.1_1	0.10025697017919653	0.09995667856918347	0.09962884777201958	0.10038386929574225	0.09953175784586132	0.09940048593189219	0.10233371448298093	0.10150635276714617	0.10035782423728636	0.10215659151332833	0.10294140077104157	0.10367801617997112	0.10263538739845207	0.10393429567152154	0.10559412617904824	0.10537493476064048	0.10339495484452889	0.10555908115491952	0.10855552483739027	0.1071184851680746	0.10585827009800165	0.0	0.0	0.0	0.0	0.21436205616327458	0.21567600805519557	0.21172005958881898	0.20723387515316752	0.09960141853589255	0.09915118112491939	0.09959470981024914	0.0981687577296165
leech_0.1_2	0.09912505699889533	0.09946630521168315	0.09858531574234124	0.09917443921326641	0.0982532899182676	0.09976490323001923	0.10113701871822074	0.10015629233965903	0.09925989366574793	0.1017579848463659	0.10197140204046298	0.10302292052629142	0.10127025951488873	0.10323062601793236	0.10392196437669632	0.10392816503285258	0.10240024706745543	0.10514441073376575	0.10696623655799313	0.1054491937085958	0.10461772922469025	0.0	0.0	0.0	0.0	0.2161053203455329	0.21718741905445146	0.22101889831972157	0.21562300380835042	0.09738448203350973	0.09789036247521603	0.09844516314578187	0.09730734665681362
leech_0.1_4	0.0979414446568482	0.09975534672992291	0.09825050770610165	0.09814118861243219	0.0971269118970505	0.0999446151344763	0.1009923375343526	0.09985816442628226	0.09842666688090046	0.10033351746552052	0.10103290859480683	0.10166577207200655	0.0999596813916381	0.10243010002722559	0.10279457780184083	0.10320113640540361	0.10162583486464152	0.10414724708007893	0.10625320147119456	0.10473952777098111	0.10313813608087632	0.0	0.0	0.0	0.0	0.21309674300890752	0.2169356141092119	0.2152068731703386	0.21224185091370215	0.09671835601179193	0.09694646170589957	0.09732263551707061	0.09644501111174297
leech_0.1_8	0.09704672235874875	0.09967606500166182	0.09795275717470966	0.09733003432499962	0.09634383525827438	0.10035018841613362	0.10060623967749308	0.09889708757976538	0.09748711010043519	0.10093276058290167	0.10077734876907526	0.10079750450782923	0.09931310616196373	0.10202885240216938	0.1025001362322079	0.10254062639761695	0.10087575941645587	0.10465492008373699	0.10663300278330921	0.10331730307863758	0.1025643295720657	0.0	0.0	0.0	0.0	0.2203762078885824	0.21496903738656437	0.21238839980438168	0.21425840891087616	0.0976447111081943	0.09678111240887592	0.09676491903785142	0.0955765464107838
leech_0.2_1	0.1940919888933904	0.19304911238577974	0.18887446042554215	0.19122323762793064	0.18668828378561042	0.1921153435878073	0.19162628710475998	0.19192760646187848	0.1897323301303038	0.1967294247704939	0.19157953290649887	0.18901582392297359	0.18890359544380755	0.19036520814550517	0.19634795475407985	0.1911190889830506	0.18967510388400557	0.19768962771550372	0.19720875288802925	0.19585157948865128	0.1961256903748871	0.2143284292407903	0.21569666609870886	0.2117348110200448	0.2168870330673766	0.0	0.0	0.0	0.0	0.19300477738782504	0.1909594141780864	0.19122596652390028	0.18668750655403013
leech_0.2_2	0.1972500758405234	0.19658383980793243	0.19310250412202226	0.19241004730504144	0.18937268311345434	0.2002938680499394	0.19307392185486455	0.1936355503686643	0.1933767149687099	0.20130520298989613	0.1964657850880169	0.19423906080645378	0.19336757756068343	0.1916242774145737	0.197941363269346	0.19490207586641498	0.19260883521318617	0.1982805568451566	0.20034767496621805	0.19845043932841475	0.19722490456602212	0.21605314664493644	0.21718572471970482	0.2160552412090608	0.2124258625775981	0.0	0.0	0.0	0.0	0.1895848097480221	0.1924804863463893	0.19240873163535782	0.19000557011714217
leech_0.2_4	0.19585227874139818	0.19352653975748682	0.19237183660974708	0.19308435537737195	0.18843995544971703	0.1986285112985913	0.19116645341531657	0.1936548191836276	0.19192231616243483	0.20057467405464108	0.19355235718260627	0.19301995592125146	0.19191834961634383	0.19263961630024926	0.19688470939116737	0.1930223433321689	0.19188560925493273	0.19858921898387313	0.1991084436214412	0.19960179957721322	0.19520645910242482	0.21304881657013935	0.22192109347750924	0.2152029375816136	0.2109342043247469	0.0	0.0	0.0	0.0	0.19270680793226622	0.19299232521970835	0.19249797479584382	0.18843203743179107
leech_0.2_8	0.18831425519669553	0.19141098743596566	0.18657141698473523	0.18638991190263948	0.18726830052753224	0.189774732591853	0.18709712216725286	0.18953214073338848	0.19142852899022228	0.19392368402484508	0.18936621364121534	0.18894483120615901	0.18954254704337037	0.18610862179182697	0.19119953204417714	0.19123220310037772	0.19140009437596983	0.18900148133686392	0.19388350017199804	0.1943349578794811	0.19137652333299054	0.21049787275467016	0.21820047863716432	0.21369707484868306	0.21425510090899735	0.0	0.0	0.0	0.0	0.18684036397761333	0.18604215210779249	0.18688464334870167	0.18670392896868357
leech_genome_1	0.0	0.0012010659718143194	0.0008100891037938531	0.0007655019422836646	0.0005664564554640729	0.002976275820673	0.0027346281939387954	0.00254101419278265	0.002558444492288038	0.004984912484640908	0.0049586000064720005	0.004913148180957109	0.004745541895701496	0.007070470539454329	0.006834606617624895	0.006853414981287507	0.006632693475353716	0.010018105611396102	0.009763809986598425	0.00979040217014398	0.009662648251176286	0.0996874346648178	0.09769062694651547	0.09680112295434351	0.09679810117011746	0.1932829201601841	0.1895569824655898	0.19181961109434104	0.1842842721877289	0.0	0.0	0.0	0.0
leech_genome_2	0.0	0.0009147144795199523	0.0006382257397306259	0.0006179173862135253	0.0003952520985582736	0.0028308469003533263	0.002607915416388052	0.0024469936266244123	0.002413170718635558	0.004785262947058708	0.004496489092791343	0.004616669966855366	0.004465145591214903	0.00684954035125538	0.006604447346278115	0.006546318496275559	0.006373257335172589	0.009780584185276447	0.009604874160523007	0.009568480214702177	0.009496059030730154	0.0989508773627189	0.09791591727376885	0.09681008587337689	0.09590118663734154	0.19131810196101556	0.19255326140231768	0.192323118675292	0.18395750225704538	0.0	0.0	0.0	0.0
leech_genome_4	0.0	0.0010159781039272284	0.0005875689106091762	0.0005280746290152651	0.0003960296539076726	0.0027252384165873866	0.002570255972279777	0.0023882900289477465	0.002351623923065086	0.004815223255798209	0.004492355096461972	0.004555590147153738	0.004476170836815859	0.006659001999524925	0.006483533241745548	0.006459910211779704	0.006209556814407571	0.009841222414610162	0.009534853644804395	0.009475285925700627	0.00939357079374904	0.09966154295091981	0.09865677264416606	0.09735847367027703	0.09616578945808103	0.1924532879260108	0.19323700123091353	0.19257541222117824	0.185679352760831	0.0	0.0	0.0	0.0
leech_genome_8	0.0	0.000912492773472354	0.0004397744378841196	0.00043733233936596834	0.0	0.00267588579303841	0.002453782903294776	0.0022355077101422053	0.0022169851789120274	0.00465292089744376	0.0042751829919561585	0.004452680892553203	0.004360370589015092	0.006683772983610995	0.006499771087348542	0.006350382019513306	0.006131040708228544	0.00980256775550806	0.009381883954321771	0.009257535475102066	0.009337099602074234	0.09922609287479855	0.09830558941162568	0.09713897622744304	0.0956293550131726	0.189724006680065	0.192376823196245	0.18983887468152258	0.18680397294358708	0.0	0.0	0.0	0.0
