sample	unclassified-kra_ERR9709092_	unclassified-kra_ERR9709093_	unclassified-kra_ERR9709094_	unclassified-kra_ERR9709096_	unclassified-kra_ERR9709099_	unclassified-kra_ERR9709100_	unclassified-kra_ERR9709101_	unclassified-kra_ERR9709103_	unclassified-kra_ERR9709105_	unclassified-kra_ERR9709107_	unclassified-kra_ERR9709108_	unclassified-kra_ERR9709109_	unclassified-kra_ERR9709114_	unclassified-kra_ERR9709115_	unclassified-kra_ERR9709117_	unclassified-kra_ERR9709118_	unclassified-kra_ERR9709119_	unclassified-kra_ERR9709121_	unclassified-kra_ERR9709122_	unclassified-kra_ERR9709123_	unclassified-kra_ERR9709124_	unclassified-kra_ERR9709125_	unclassified-kra_ERR9709126_	unclassified-kra_ERR9709127_	unclassified-kra_ERR9709129_	unclassified-kra_ERR9709130_	unclassified-kra_ERR9709132_	unclassified-kra_ERR9709134_	unclassified-kra_ERR9709135_	unclassified-kra_ERR9709136_	unclassified-kra_ERR9709137_	unclassified-kra_ERR9709140_	unclassified-kra_ERR9709141_	unclassified-kra_ERR9709142_	unclassified-kra_ERR9709144_	unclassified-kra_ERR9709145_	unclassified-kra_ERR9709146_	unclassified-kra_ERR9709147_	unclassified-kra_ERR9709149_	unclassified-kra_ERR9709155_	unclassified-kra_ERR9709158_	unclassified-kra_ERR9709167_	unclassified-kra_ERR9709172_	unclassified-kra_ERR9709173_	unclassified-kra_ERR9709174_	unclassified-kra_ERR9709177_	unclassified-kra_ERR9709178_	unclassified-kra_ERR9709180_	unclassified-kra_ERR9709184_	unclassified-kra_ERR9709187_	unclassified-kra_ERR9709189_	unclassified-kra_ERR9709190_	unclassified-kra_ERR9709191_	unclassified-kra_ERR9709194_	unclassified-kra_ERR9709195_	unclassified-kra_ERR9709196_	unclassified-kra_ERR9709198_	unclassified-kra_ERR9709199_	unclassified-kra_ERR9709203_	unclassified-kra_ERR9709204_	unclassified-kra_ERR9709208_	unclassified-kra_ERR9709209_	unclassified-kra_ERR9709211_	unclassified-kra_ERR9709214_	unclassified-kra_ERR9709217_	unclassified-kra_ERR9709218_	unclassified-kra_ERR9709219_	unclassified-kra_ERR9709223_	unclassified-kra_ERR9709228_	unclassified-kra_ERR9709232_	unclassified-kra_ERR9709234_	unclassified-kra_ERR9709235_	unclassified-kra_ERR9709237_	unclassified-kra_ERR9709238_	unclassified-kra_ERR9709240_	unclassified-kra_ERR9709243_	unclassified-kra_ERR9709244_	unclassified-kra_ERR9709249_	unclassified-kra_ERR9709253_	unclassified-kra_SRR12106874_	unclassified-kra_SRR12106875_	unclassified-kra_SRR12106876_	unclassified-kra_SRR12106878_	unclassified-kra_SRR12106882_	unclassified-kra_SRR12106899_	unclassified-kra_SRR12106905_	unclassified-kra_SRR12106906_	unclassified-kra_SRR12106907_	unclassified-kra_SRR12106911_	unclassified-kra_SRR12106915_	unclassified-kra_SRR12106930_	unclassified-kra_SRR12106932_	unclassified-kra_SRR12106934_	unclassified-kra_SRR12106937_	unclassified-kra_SRR12106945_	unclassified-kra_SRR12106949_	unclassified-kra_SRR12106953_	unclassified-kra_SRR12106955_	unclassified-kra_SRR12106956_	unclassified-kra_SRR12106957_
unclassified-kra_ERR9709127_	0.09092057632239095	0.04000868071014125	0.1415820551738817	0.024786129910780046	0.13003614527348942	0.036140467969620324	0.031168581402878363	0.2371239584367108	0.042551022062055806	0.040977416407639314	0.16110984276352802	0.03206087505690781	0.026166245131430104	0.07676371016794428	0.024575322825410695	0.022155859141549133	0.09288646610242202	0.030730536957030992	0.020965141259598547	0.10516866330328059	0.06491113989304133	0.014634179706631438	0.014918249153012061	0.0	0.06752659742721295	0.11194327667742611	0.09907903204818502	0.09003308464824068	0.07338367395824796	0.05770595227031419	0.0790249059751625	0.05917091865635202	0.06513862301845477	0.08069115348123189	0.04600903823944126	0.06767287595272134	0.14366210925993822	0.06238363878748743	0.06434460047808825	0.09278525648116714	0.04979729912642214	0.15859608614496892	0.21454478788075598	0.17696668076808333	0.14575343359180037	0.07010999171831114	0.06202897989311163	0.09993836500098455	0.2662542668154527	0.08545670510250927	0.11505278545735463	0.09089675004196643	0.05451680256106957	0.1236039439099921	0.027784652121226362	0.0640912815453843	0.028774015274492432	0.08831261338620951	0.019550857765059666	0.021766766454439226	0.022127302245421546	0.022222978026567405	0.02212125773143709	0.022505423936562644	0.0221275161892179	0.022038892925466097	0.02152406766149397	0.02008952816703841	0.022232648176202175	0.018667294668871518	0.022395653854170677	0.02245032666162036	0.04346776999666631	0.022420067074614802	0.02228374481174309	0.02210618651083422	0.022248530321816964	0.022391857299399638	0.022083072285102725	0.016586689486492025	0.016512107069149216	0.07446948387672446	0.01734091554526335	0.01215769461207719	0.026903882135895008	0.05859646282794924	0.058834660750782676	0.07558092389315105	0.07808811135358251	0.059894926356450134	0.021079718992411303	0.055544404033887246	0.020833709008826258	0.021921081549460333	0.022403736895892205	0.022318006246808835	0.021211484361831623	0.015343056092723295	0.0153085089749212	0.05586005509285766
unclassified-kra_ERR9709129_	0.10625355048752994	0.07696760905861258	0.1442884835050775	0.06642239129858032	0.10649504654857428	0.05853098791831653	0.0663522769061501	0.22956730879042075	0.07990078865310277	0.07998712878851613	0.1535973450124632	0.051743710774237554	0.06744882696015139	0.09977025490926733	0.06513789480066658	0.0738501204066758	0.10776692901579082	0.05719345870078846	0.06177549129078404	0.11340410321852962	0.08716141731314891	0.06391126495830396	0.07253844317296348	0.06752659742721295	0.0	0.060655740340616535	0.052186655192399484	0.09383325508467835	0.06532775643552936	0.0780983576188009	0.08338977029336139	0.06734053673677286	0.05366135945249659	0.08296799531846993	0.07655346787306871	0.05476387982245201	0.06774867038730259	0.049575319266606035	0.03795587895963415	0.07801788529260961	0.06149771362579973	0.15643533811569732	0.19719005454656305	0.18169605988296222	0.1498809293895591	0.08778805205564326	0.10530180333213097	0.12371031253729312	5.0	0.11174041397545129	0.15056429453504155	0.11731149750564158	0.10803298019483529	0.13842818590643818	0.05897177785307341	0.10816946055569762	0.07909601478057451	0.09691834900626577	0.07023653703741063	0.07088733588981952	0.07072827465186916	0.07064054587648406	0.071432275995072	0.07143452363785455	0.07032411064644005	0.07104868133916753	0.0700006934091573	0.07122109223923753	0.07098753046168596	0.07132928998770895	0.07077142634519344	0.07109079659273927	0.08860838495061697	0.07068843064760769	0.07090643351370278	0.07071368212453198	0.07110713210417909	0.07120784228058039	0.07104897225938467	0.06474605171506928	0.06436835262210895	0.12256971676445265	0.0657321758647364	0.060748879315267394	0.07497171611655985	0.10589488356015174	0.1060737219457932	0.12402708072282616	0.1277013696323417	0.10632576157537743	0.07049441787351617	0.10075949815290527	0.07008829304126729	0.07053434768017199	0.07122529908011589	0.07097959907209826	0.07047850707333043	0.0637206538918204	0.06364595654995547	0.10066830475055093
unclassified-kra_ERR9709130_	0.17298645414495137	0.12610902897000825	0.21670629388267093	0.11195115916265864	0.20430075987634838	0.11660762347229606	0.11561157696995474	0.31472969111881766	0.12864400376564358	0.12705809060887255	0.23446971505431574	0.1135508290312878	0.1101662876285467	0.15490423633963527	0.11205219101551404	0.11654106384200363	0.17777949375380775	0.11397084529686533	0.1099191557464819	0.18787112549894852	0.15738277386722785	0.10777856254610008	0.11539989029919975	0.11194327667742611	0.060655740340616535	0.0	0.03981543551706568	0.07094640869745036	0.13008812047940058	0.12349719578597121	0.11234122394351548	0.06704742218497801	0.09929850598677853	0.09909273731752682	0.07247105061070169	0.06119370817937369	0.09842249506798072	0.05792738579722092	0.08074271627743236	0.1221818908322637	0.06016110457754749	0.21670629388267093	0.2658250382532235	0.24015351274755414	0.22362719495637828	0.14603662837114773	0.1471411469350477	0.16241696917783743	0.32233504350796216	0.15997568024012132	0.17450972473866258	0.16306254119197222	0.13329840370612708	0.19174491440254898	0.1115005555094529	0.1390199065035878	0.12046497050598204	0.16967905458697485	0.1127051935387371	0.11652730066087763	0.11722272732841595	0.1173649992303338	0.1170318401614816	0.11771245853770748	0.11675867726414049	0.11660628370867	0.11636387259425872	0.11377858243515686	0.11695131458525522	0.10965103077142987	0.11684981054605326	0.11719396614940489	0.13482926631426362	0.11662506605288037	0.11735398972937924	0.11690410486858893	0.1169376598511921	0.11739633417217271	0.11733528114945146	0.11505090885079582	0.11522604674099672	0.16625888710711095	0.11423206303694397	0.11284643852687368	0.1215779064832673	0.1481762355126993	0.1490146427486271	0.1669778760864836	0.16934322173896033	0.14962672962128967	0.1152328099142684	0.14427528874506484	0.11526954366650106	0.1166510891586196	0.11688480532007844	0.11716481502256094	0.11554117611213202	0.11560961388014962	0.1155426935501303	0.14485870270699627
unclassified-kra_ERR9709132_	0.17334979299770487	0.11772642779946443	0.21305239236474338	0.1109452674394228	0.18284338414998397	0.11542355157901875	0.10845701777595343	0.31999444538231425	0.12593793593638877	0.12573726502169488	0.22680677742293032	0.11240941239334434	0.09241123866594647	0.13856475812463043	0.10200711657498823	0.10259564965229984	0.1758939652300058	0.10970446093342479	0.10261273728412637	0.18649158666668358	0.16432340765479458	0.10065380105484162	0.10039629322487925	0.09907903204818502	0.052186655192399484	0.03981543551706568	0.0	0.02507062062376016	0.12263678694137026	0.10777154987382007	0.09546209268422841	0.03348361756058394	0.08225427507400876	0.07634934415019048	0.03190142274777738	0.030831490609772593	0.08855353567004078	0.029934339465493807	0.07369113902400584	0.1123317145434157	0.025687692173588635	0.20972900991757445	0.26779943101917314	0.22553075183500032	0.22196316589814974	0.13699516074744106	0.13359018360393773	0.14384999595799808	5.0	0.1455154531211705	0.14504318735772087	0.1543056576766303	0.10569272925485969	0.18269906079554943	0.10330511167839493	0.1135892321331761	0.10419729318539633	0.1736232115303385	0.10714179722174239	0.11004549534898106	0.11046313504493817	0.11086924547606383	0.11075434523983102	0.11100398126035432	0.11069064535157802	0.11033062640010191	0.110570491704531	0.10831050902094069	0.11101511353277854	0.10578280751701671	0.11108548855477575	0.11031173810501488	0.12536652769066386	0.11050576817170064	0.11039826490489994	0.11054036163004902	0.11083382206127426	0.1112603855364672	0.1105723526977691	0.10800534818355703	0.10791727850326868	0.1496897963543313	0.10762486610512773	0.1048252057521006	0.11515451830108303	0.13632584494471273	0.1373333155120414	0.14996036387684453	0.15106507119956222	0.13780156064165938	0.10943535777052124	0.13543576597106824	0.1098487525167732	0.11040601043894413	0.11071985077500307	0.11057310672560522	0.10986269076330651	0.10741992332103673	0.10755906060935705	0.1358778209792842
unclassified-kra_ERR9709134_	0.17210917381371538	0.10687235510536	0.22332891506318336	0.09329051892531799	0.21878114493662376	0.10754262317295735	0.09720986615696348	0.3099972406433902	0.11027752876324262	0.10916105465480763	0.24989269568976558	0.10574376226395993	0.0947033261558643	0.16070002027707836	0.0938642937477061	0.08405599661617713	0.18582277966231478	0.10715062524293195	0.09174556412201015	0.19865616284164786	0.16433373245283264	0.085807228031693	0.08006316755675874	0.09003308464824068	0.09383325508467835	0.07094640869745036	0.02507062062376016	0.0	0.13048465678367666	0.1093608980809341	0.10981379155583912	0.03902636703098206	0.09302201616006094	0.0882349511348447	0.02211910878741287	0.04213119805994815	0.11303596268739591	0.04300815010279846	0.10071280219646017	0.13638167537140367	0.03190750091195985	0.21852580520732867	0.24717340087533157	0.2419975469858761	0.22890965943066488	0.13288398612497343	0.1133120089932173	0.13767863314937695	5.0	0.1523253376915049	0.1479039863408384	0.15625185377095474	0.08588650914698062	0.18759260480442583	0.09179191642077733	0.1167386479840763	0.08088046371983096	0.17600741204855033	0.0803037244809786	0.08505855482321698	0.08503410042311584	0.08552505745032804	0.08490683274112343	0.08528776155597893	0.08580937880624193	0.08588259866419959	0.08563728974334209	0.08096206129969022	0.08557486530917176	0.07733506380591842	0.08527627136704444	0.08511978670717361	0.09407371268792683	0.08500511933859926	0.08565266459463423	0.08587162240840547	0.08541658765566365	0.08495013411611128	0.0849461009576668	0.08175604423551694	0.08162234351347923	0.11215264610853005	0.08291841135393124	0.07848890223623667	0.09033873756883912	0.10108680762900969	0.10152060225387421	0.11350650324650617	0.1150429599288755	0.10198799342602477	0.08498638799455785	0.10201569904757672	0.0852864969570751	0.08539036068337238	0.085326648311107	0.08516923342322927	0.08451711158783295	0.0815023115601419	0.08140601018592496	0.10268787087150735
unclassified-kra_ERR9709135_	0.1005412348368736	0.08104237703992515	0.1272943196103975	0.07074918202247626	0.0863966418120663	0.05942230114999803	0.06971785589963297	0.19823178726531251	0.08400054585780858	0.08352730591091664	0.13434873380911017	0.049047076160846116	0.07241539358576432	0.0970824362794539	0.07092581965676809	0.08031328838226219	0.09726518083161251	0.05773150593234505	0.06618466519159316	0.1005412348368736	0.08130470768360044	0.06914807986893913	0.07884513276654377	0.07338367395824796	0.06532775643552936	0.13008812047940058	0.12263678694137026	0.13048465678367666	0.0	0.0055012675651702056	0.09182576630711747	0.08946171186298135	0.058732024881887494	0.10136278577654922	0.1035626083374736	0.08780792211649775	0.12232924076446833	0.08377747289972297	0.0573894953770506	0.09266201352008194	0.09012898200374889	0.14740480644954007	0.17615427324184485	0.17431511172516778	0.1416263476404726	0.08609329165910617	0.11102647621963344	0.12560831327774824	0.2119774388276911	0.11546092906853574	0.1500286790917576	0.11599959506001326	0.12183960394377533	0.13690758203551082	0.06437842695032196	0.11440217271588232	0.08646027357037438	0.08651346255550531	0.07544541261403796	0.07619883655394558	0.07591091575293224	0.07566312443575528	0.0767259183740662	0.07701323456724818	0.07539530313100518	0.07584899248756367	0.07536769007451899	0.0767493061183295	0.07611149698609365	0.07750997302786013	0.07651817836607074	0.07623817743249692	0.09618392255627217	0.07632496538737155	0.07607235036476419	0.07579855487877064	0.07633187971989935	0.07637712412936418	0.07660486271350775	0.07191192549380643	0.07138018948254682	0.1324169935688956	0.0709040942357278	0.06842585924023523	0.07968035520285627	0.1145130924538101	0.11487844472005108	0.13397200342372417	0.13670359317572953	0.11627228321790173	0.07547258836116329	0.1089428054420151	0.07544797704145154	0.07539251537948338	0.07656739002340521	0.07596695512726105	0.07589722585944123	0.07102187858963568	0.07073507174963536	0.10929486712887528
unclassified-kra_ERR9709136_	0.11240447294094102	0.06939710284856344	0.16165808488935093	0.05357226257742066	0.14434516964633312	0.059466134587390834	0.057731671323402234	0.24559206748490425	0.07209634560035827	0.07014087959575638	0.17273969964890756	0.05272327702888008	0.05899834022253042	0.10922415247181069	0.054974177415435824	0.05859595325169467	0.12052256999503605	0.05564653169968921	0.05170828603135546	0.12988000640005812	0.09351443753963748	0.0519352557417256	0.05659029290456152	0.05770595227031419	0.0780983576188009	0.12349719578597121	0.10777154987382007	0.1093608980809341	0.0055012675651702056	0.0	0.09320382601493599	0.07355479691407245	0.0741810777031865	0.10005357219251823	0.07520488046547441	0.08206778521054023	0.13057182482976523	0.07359530470472624	0.07230804125174137	0.10520101823491557	0.0707869864037021	0.17438302929783725	0.2173759871057369	0.20118590285487753	0.16496204589126257	0.08958747132434629	0.09115623828765866	0.12532524357267497	0.261529790919669	0.1145454124178438	0.14955745194368505	0.11691933232689619	0.09160921592100152	0.1453773491271867	0.05130690322686551	0.10895222978434765	0.06246769512680404	0.1068015608600723	0.052276350371738806	0.05404187549349514	0.054157243328039874	0.05445372900374276	0.054356853838089525	0.05481874393392855	0.05423348026695106	0.0543771682377861	0.05380386861786764	0.052929212217707286	0.05441954349152171	0.052233642435864494	0.054558004917294844	0.05455876772346239	0.07759691835798191	0.05448517907755823	0.054513541339599306	0.05452866126214005	0.05446461164280415	0.05458886576717582	0.054237735111237265	0.050144209113859264	0.050029264481857544	0.1107750525226624	0.050119614397676454	0.046105132717837526	0.05888981505147095	0.09435808381425187	0.09462643820509987	0.1123574281126207	0.11479792716232114	0.09539024626289067	0.05364100684437452	0.09044435895574475	0.05348635521354386	0.05389279728680346	0.05468049110974586	0.05456349741217649	0.053582766589347894	0.04899508196493252	0.04878370275700356	0.09005766773884456
unclassified-kra_ERR9709137_	0.1338567136185021	0.09484067516398914	0.17503316256527404	0.07949954165202969	0.1692248598565825	0.08068644521127265	0.08096962031983243	0.2685038067179094	0.09622990494760852	0.09470454529067078	0.18787112549894852	0.07305360656250531	0.0832271855542703	0.1276902236761171	0.07733272034685953	0.08690876868609308	0.13737314513295654	0.0789077751502325	0.07457019033684997	0.14764822665017763	0.11553924439520044	0.07604533961809411	0.08693572142685607	0.0790249059751625	0.08338977029336139	0.11234122394351548	0.09546209268422841	0.10981379155583912	0.09182576630711747	0.09320382601493599	0.0	0.070033174321483	0.0879451539632417	0.1106285765243065	0.09607532015025938	0.07890519449190654	0.11381760038492869	0.0801270248897941	0.077796558597658	0.11597889790671145	0.081010091572644	0.18236888254988007	0.250342678836569	0.2083929984752042	0.17777949375380775	0.10930264129180262	0.11883564567448135	0.1463038282653875	0.32233504350796216	0.13389506782863503	0.16065657936933833	0.13716054448300222	0.11535415448429018	0.16438156798453088	0.07453776759993662	0.12761716877767976	0.0919029019536203	0.12607951255403266	0.07866633155395304	0.08304857413883292	0.08302823203777628	0.08279973506331574	0.0837007160516583	0.08389144345393366	0.0826216181618007	0.08299924931871991	0.08210348099876466	0.07981105464761971	0.08304940883897978	0.07626488308132354	0.08297499720848693	0.08340485474572872	0.10457081472130927	0.08334349928445044	0.08334057556772358	0.08285989544621593	0.08304923984257001	0.08355239594279876	0.08339227532434221	0.08312011653786182	0.08282246276727859	0.13648930321779862	0.08167002559283396	0.08268606114736819	0.08738869968196736	0.1204335378903911	0.12068857693756321	0.13850134358836902	0.14102322916751497	0.12159735132487556	0.08140277214726993	0.11649202478119058	0.0810265468127058	0.08229774225323666	0.08358815699946301	0.08329525473573732	0.08160656406909624	0.08368500216521955	0.08350327771238254	0.1165145209121834
unclassified-kra_ERR9709140_	0.12850798186195161	0.07290682939195046	0.18728087466230445	0.05777443341919965	0.14944158940411664	0.06980837053550129	0.06171962988608731	0.2770534555678466	0.07480563602040069	0.07383102032777647	0.19421795028439248	0.06415929755045847	0.0626767331787784	0.12353248417292666	0.05704061646371013	0.05579761797759751	0.13809902781977088	0.06332867585663153	0.05590497611753148	0.14907965488469763	0.11206573249171381	0.05298239337039351	0.05484564970055106	0.05917091865635202	0.06734053673677286	0.06704742218497801	0.03348361756058394	0.03902636703098206	0.08946171186298135	0.07355479691407245	0.070033174321483	0.0	0.07718201067516803	0.07986717676628453	0.03849166829256325	0.04196351754764473	0.08883638391724177	0.03445643315209119	0.06468493342517233	0.10244846044417008	0.03211622935205889	0.1667340262794081	0.21413416952734307	0.19590766316297267	0.1800405087339376	0.0958067673945322	0.08981331136368262	0.12012384015336783	0.2520758980297483	0.11307224592622875	0.12728567800248114	0.11992255289209489	0.0775763134461654	0.15178686310890013	0.05832101158178636	0.10148464707145716	0.06002307140588025	0.12866399792708183	0.051338658936037035	0.05402798846183318	0.05391300681060452	0.053859316562046754	0.05411925861180118	0.05410350755596598	0.0538310514591467	0.05393788815170013	0.05375788428583842	0.05253081203089681	0.053874927959966984	0.05098262655241702	0.05385570671226762	0.05389804628288674	0.06817397440199018	0.053774778767676584	0.05397678269153386	0.05366755853948098	0.05371390275484214	0.05408045595490124	0.05399526021560444	0.049472013390580646	0.04931141301262597	0.0954333932595991	0.05017758807992692	0.0453705967919435	0.05799974935467031	0.08056940127141303	0.0808368080239237	0.09681997459069276	0.09886082118818626	0.08180015826234785	0.05309877904251018	0.0778821854971486	0.053494699483704986	0.05388449146744914	0.054174905438190715	0.05397790609227836	0.053213589472982735	0.048944436884245775	0.048837759985710896	0.07817702412286824
unclassified-kra_ERR9709141_	0.10198753476378089	0.07372155346475717	0.13568705353995644	0.06175218485535868	0.10341636722358809	0.05412858923401667	0.06296634337096692	0.21963416241938472	0.07480588482031462	0.0744930902075571	0.14409972297336404	0.04595167053047201	0.06673511019666542	0.09923406131504761	0.06149714362845686	0.07054958931465113	0.10251755383905486	0.05435793663934134	0.05776223781926623	0.10869861480936227	0.08337234603495161	0.06259783914805267	0.06913544907358256	0.06513862301845477	0.05366135945249659	0.09929850598677853	0.08225427507400876	0.09302201616006094	0.058732024881887494	0.0741810777031865	0.0879451539632417	0.07718201067516803	0.0	0.07697754302649809	0.07523964459679591	0.05220298193200108	0.10051448939200422	0.055835601808191734	0.04926415566020999	0.08921631820296254	0.06941496859816401	0.15520001310283066	0.19952342051083272	0.1792777133443788	0.14631230652485241	0.08336643704868932	0.10189654367326324	0.12013559664621085	0.23879789864105877	0.11037822523169026	0.14699199029276327	0.11479059789723237	0.10543891979732105	0.13801624258440212	0.056255120408842875	0.10585306005053002	0.07463155874275341	0.09158910252147924	0.0663776658544734	0.06678366106747353	0.06707714686697677	0.06666663442088845	0.06707420265127392	0.06715816577987416	0.0664456664835702	0.06684222614596302	0.06631475549473806	0.067397969177066	0.06673468979528878	0.06772161503053609	0.06689733269364725	0.06730512786954648	0.08740592513074828	0.0669537390723095	0.06706050173598666	0.06676439995680024	0.06692576440310827	0.06719688943240884	0.06727727597663473	0.06160413100597241	0.06165374901351228	0.1198304906568782	0.06193418118675931	0.058152116674921164	0.07049535181345414	0.10480504424605908	0.1049583061280788	0.12093838862223809	0.12300507243629448	0.10515090527403023	0.06631703130817171	0.09955757653597874	0.06612997669419765	0.06672265381831803	0.06744508105263199	0.06689167057955836	0.06629044604155293	0.06073268858116272	0.06093145132045516	0.09936307933629585
unclassified-kra_ERR9709142_	0.13962382238874788	0.09486520284704097	0.1874879105405639	0.08036499012517714	0.1757206017609268	0.0843688957735145	0.08356432252288074	0.2801585303255706	0.09803333394820277	0.0962975728199933	0.20113337708809786	0.07818856625405263	0.08525927685661111	0.1362823169129413	0.07934462313876077	0.08686095880387504	0.1472432822831396	0.08171339343365741	0.07725583588619543	0.15593334907026024	0.12180869510922167	0.07679222625053386	0.0858561701210609	0.08069115348123189	0.08296799531846993	0.09909273731752682	0.07634934415019048	0.0882349511348447	0.10136278577654922	0.10005357219251823	0.1106285765243065	0.07986717676628453	0.07697754302649809	0.0	0.07733551780173226	0.057429641304884343	0.11637977886242479	0.07061788742169062	0.08226075956911091	0.1214659570788735	0.07431160703969608	0.19946824928363222	0.2598714477550142	0.22048956381833013	0.18845417907593728	0.11363846602151381	0.11874375285862157	0.1469125466511796	0.32233504350796216	0.13836917822821507	0.16605625734572838	0.14088058908618473	0.11539981572075142	0.170591347976468	0.07718105229048475	0.12617111937021822	0.09081241769827669	0.13611766023847413	0.07874404104990741	0.08272451145217047	0.08266165699318576	0.08274588025295625	0.0829422732023565	0.0831714334734072	0.08261395006905871	0.08276706382814888	0.08209582392127016	0.07945902531806345	0.08284004123928773	0.07580372872115254	0.08282044046469281	0.08313885596351615	0.10360936381308508	0.08297716172587546	0.08299748996891751	0.08289077535989048	0.08295617414164194	0.08311202217659354	0.08322643837915515	0.08250256542883064	0.08239217789035723	0.136406352401386	0.08139606968880572	0.0820502006869387	0.08714813869262174	0.12015529397972607	0.1203067671002985	0.13771618668058608	0.13994508423583701	0.12128289459969364	0.08118624484990714	0.11495507170081369	0.08127399399493057	0.08241465298612435	0.08291013792409159	0.08278350490095318	0.08127305330409462	0.08329283317144788	0.08328243481026042	0.11538677193796507
unclassified-kra_ERR9709144_	0.13097441130532628	0.05807223158494517	0.19770891847706934	0.038641057895626794	0.16669263966201558	0.0645092646614191	0.04978078993153634	0.30060537764213285	0.061224144296754886	0.05846548292302928	0.2101738917400564	0.0602737106094581	0.049293450311567434	0.13045618837647446	0.042516927569298535	0.030672433109945954	0.14800713377873737	0.059949325760272655	0.04236617480472285	0.16442533492056738	0.11528072998715289	0.03476990017571273	0.026919630807236066	0.04600903823944126	0.07655346787306871	0.07247105061070169	0.03190142274777738	0.02211910878741287	0.1035626083374736	0.07520488046547441	0.09607532015025938	0.03849166829256325	0.07523964459679591	0.07733551780173226	0.0	0.04209963681060983	0.11519984913318448	0.03734145033164042	0.07918416221752819	0.11851268754938891	0.027619248950828016	0.20818283639413832	0.2554953366279248	0.236588843997993	0.19084908747002166	0.0964775649214161	0.06670889928851456	0.12298473574414194	0.28526185462610804	0.1192815039660341	0.1365818085931535	0.12175178835174053	0.04381205984886635	0.16218787190442846	0.04593660695702861	0.10066917605746663	0.029766827237289455	0.13306298844062714	0.02302983847516406	0.027775445796058812	0.028066359798711388	0.028594772761356173	0.027959518961257986	0.027778877595579368	0.028911721704634793	0.0285686143179318	0.028614878810356098	0.0233459078508075	0.028408900573140904	0.01854003055829554	0.028079683912718225	0.028197569135093498	0.03467492125783175	0.02831173000354427	0.02833711457976803	0.028597494160992304	0.028368441967752903	0.02813428397857483	0.027941272691765162	0.024993509736578743	0.02484553637787857	0.04944267907339957	0.025663601277946986	0.02113629728556444	0.03279678737805724	0.04053506112769459	0.04071065076678987	0.05035246317954836	0.051882019036012736	0.04067472572248951	0.027638564678750314	0.042549548856278124	0.02779334998491254	0.028394337095875764	0.02811390745374294	0.028070044330870396	0.02756796279069852	0.024866971784471423	0.024942697232625526	0.042603361727648045
unclassified-kra_ERR9709145_	0.1183551138039737	0.08018117356656641	0.15623100597846604	0.065750864067777	0.13944407025505984	0.07146011498843029	0.06999463564004686	0.23204947601025994	0.08209545928098755	0.08088775394379386	0.16622640678051245	0.06310992376000288	0.07002304066526388	0.112816896018164	0.06620950344548056	0.07267509098098525	0.11968570909610521	0.06499084757455725	0.06321855958637798	0.1265466000617256	0.10088520130759848	0.06282686084983599	0.06996814705447522	0.06767287595272134	0.05476387982245201	0.06119370817937369	0.030831490609772593	0.04213119805994815	0.08780792211649775	0.08206778521054023	0.07890519449190654	0.04196351754764473	0.05220298193200108	0.057429641304884343	0.04209963681060983	0.0	0.07612660256850877	0.0335624930876567	0.06086762514778939	0.0921342826214521	0.03898602331933005	0.16391193358352182	0.22377857238661827	0.190067636688606	0.15887568816141112	0.09561261181640132	0.10155660187523309	0.11655501528975161	0.25237396350166613	0.11637800949303395	0.14348065112079728	0.12072011979625195	0.09880517823556707	0.14508272147569615	0.06342844246839147	0.10085601328208595	0.07604075262600267	0.11029871182953555	0.06691429517215643	0.06902934412077016	0.06879365311543753	0.06833503905637865	0.06856731664801802	0.06920080263364778	0.06873809224573033	0.06882438712148863	0.06808735212847719	0.06773700207599889	0.06877573046185825	0.0669438167415909	0.0691228876260608	0.06915495513380246	0.09448162219835488	0.0685611380028341	0.06915787896429285	0.06900811669744498	0.06925044783015938	0.06888012132919645	0.06868025777662665	0.06272511009773193	0.06345623476526568	0.130537740220059	0.06424451551158204	0.060009843899205495	0.07285045509766483	0.11240621573529594	0.11302417845773703	0.13260356260502196	0.13401217975316523	0.11379560558839223	0.06812350125610378	0.10650809278379086	0.0680565781429171	0.06862836764819243	0.06876018578970663	0.06925171687027087	0.0682710020168828	0.06224691561505344	0.0618015322610269	0.10719707792485311
